file_path,language,nosi,dit,cbo,rfc,loc,comparisonsQty,returnQty,wmc,lcom,totalMethods,loopQty,assignmentsQty,maxNestedBlocks,repo_name,repo_url,commit_sha,source_commit_used,commit_message,defect
src/main/java/org/apache/commons/collections4/iterators/BoundedIterator.java,Java,1,2,7,6,58,31,12,13,5,6,1,5,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/CartesianProductIterator.java,Java,4,2,8,29,59,76,5,12,3,4,4,11,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/CollatingIterator.java,Java,6,2,15,35,166,96,19,39,18,20,6,20,6,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EmptyIterator.java,Java,0,2,2,0,17,24,4,3,3,3,0,2,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EmptyListIterator.java,Java,0,2,2,0,17,26,4,3,3,3,0,2,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EmptyMapIterator.java,Java,0,2,1,0,12,20,2,2,2,2,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EmptyOrderedIterator.java,Java,0,2,1,0,12,16,2,2,2,2,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EmptyOrderedMapIterator.java,Java,0,2,1,0,12,20,2,2,2,2,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EntrySetMapIterator.java,Java,0,1,8,16,68,34,13,15,8,9,1,13,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/EnumerationIterator.java,Java,0,2,5,3,45,24,6,10,7,8,0,5,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ExtendedIterator.java,Java,2,2,8,11,63,138,21,14,12,12,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/FilterIterator.java,Java,2,2,6,6,69,33,13,16,10,12,1,14,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/FilterListIterator.java,Java,3,2,8,9,135,32,18,35,18,23,2,18,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/IteratorChain.java,Java,1,2,6,11,86,86,9,22,13,14,3,8,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/IteratorEnumeration.java,Java,0,2,2,2,25,14,6,6,6,6,0,2,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/IteratorIterable.java,Java,4,2,2,8,41,52,6,9,7,7,0,10,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/IteratorOperations.java,Java,0,2,7,1,28,26,10,5,5,5,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/LazyIteratorChain.java,Java,1,2,1,6,48,53,8,10,3,5,1,9,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ListIteratorWrapper.java,Java,3,2,12,20,132,62,23,21,3,6,1,18,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/LoopingIterator.java,Java,1,2,6,8,39,40,7,8,6,6,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/LoopingListIterator.java,Java,1,1,9,24,93,68,18,22,12,13,1,4,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/NodeListIterator.java,Java,2,1,7,6,32,10,2,6,4,5,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ObjectArrayIterator.java,Java,0,1,8,0,61,19,12,15,10,10,0,5,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ObjectArrayListIterator.java,Java,0,2,6,1,60,30,12,14,11,11,0,5,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ObjectGraphIterator.java,Java,0,2,8,11,99,73,11,27,7,10,1,18,5,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/PeekingIterator.java,Java,1,2,6,6,70,66,12,15,5,8,0,10,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/PermutationIterator.java,Java,4,2,11,9,77,58,8,12,3,4,3,26,5,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/PushbackIterator.java,Java,1,2,5,7,36,46,6,7,6,6,0,3,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ReverseListIterator.java,Java,1,1,7,15,69,16,13,15,11,12,0,9,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/SingletonIterator.java,Java,0,1,5,0,44,10,6,9,4,6,0,7,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/SingletonListIterator.java,Java,0,1,7,0,69,14,14,15,8,11,0,10,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/SkippingIterator.java,Java,0,2,3,2,33,19,3,7,3,4,1,3,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/TransformIterator.java,Java,0,2,2,4,44,26,9,11,11,11,0,5,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/UniqueFilterIterator.java,Java,1,2,2,1,8,8,0,1,1,1,0,0,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/UnmodifiableIterator.java,Java,1,2,4,3,31,30,5,6,5,5,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/UnmodifiableListIterator.java,Java,1,2,6,7,59,36,11,13,12,12,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/UnmodifiableMapIterator.java,Java,1,2,5,5,44,32,7,9,8,8,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIterator.java,Java,1,2,5,7,53,32,9,11,10,10,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/ZippingIterator.java,Java,4,2,8,13,63,42,6,12,6,6,2,8,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/iterators/package-info.java,Java,0,1,0,0,1,2,0,0,0,0,0,0,1,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/AbstractKeyValue.java,Java,0,1,2,4,36,8,10,6,4,6,0,7,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/AbstractMapEntry.java,Java,2,2,2,7,29,23,8,6,4,4,0,1,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/AbstractMapEntryDecorator.java,Java,1,1,3,7,40,17,9,9,8,8,0,1,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/DefaultKeyValue.java,Java,2,2,5,12,53,33,12,13,9,9,0,1,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/DefaultMapEntry.java,Java,0,2,2,4,14,12,0,3,3,3,0,0,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/MultiKey.java,Java,7,2,9,13,126,115,24,27,20,20,2,33,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/TiedMapEntry.java,Java,2,1,5,8,52,30,14,10,7,7,0,6,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/UnmodifiableMapEntry.java,Java,0,2,4,4,19,12,1,4,4,4,0,0,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/keyvalue/package-info.java,Java,0,1,0,0,1,12,0,0,0,0,0,0,0,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/AbstractLinkedList.java,Java,6,2,31,71,634,248,86,137,81,88,16,102,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/AbstractLinkedListJava21.java,Java,6,2,31,71,631,266,78,137,81,88,16,102,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/AbstractListDecorator.java,Java,0,2,4,13,65,27,13,15,15,15,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/AbstractSerializableListDecorator.java,Java,0,2,5,4,21,10,0,1,1,1,0,1,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/CursorableLinkedList.java,Java,0,2,12,46,250,221,17,56,35,35,6,43,6,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/FixedSizeList.java,Java,1,2,11,9,117,58,13,26,26,26,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/GrowthList.java,Java,0,2,4,9,46,69,6,10,7,7,0,6,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/LazyList.java,Java,3,2,7,12,64,83,15,16,9,9,1,14,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/NodeCachingLinkedList.java,Java,2,2,5,10,94,49,11,17,11,12,2,18,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/PredicatedList.java,Java,2,2,7,16,89,69,15,19,18,18,1,3,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/SetUniqueList.java,Java,4,2,15,53,219,157,33,42,28,30,2,26,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/TransformedList.java,Java,0,2,7,19,99,73,17,21,19,19,1,8,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/TreeList.java,Java,3,2,24,113,603,282,86,137,51,65,4,131,6,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/UnmodifiableList.java,Java,3,2,19,7,87,54,7,18,17,17,0,3,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/list/package-info.java,Java,0,1,0,0,1,52,0,0,0,0,0,0,1,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractHashedMap.java,Java,7,2,33,100,743,477,126,162,87,92,20,157,6,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractInputCheckedMapDecorator.java,Java,2,2,12,12,93,85,12,19,13,13,2,15,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractIterableMap.java,Java,0,1,2,0,11,12,1,2,2,2,0,0,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractLinkedMap.java,Java,1,2,24,31,315,264,58,75,48,49,4,44,5,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractMapDecorator.java,Java,1,2,4,16,79,33,16,19,18,18,0,1,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractOrderedMapDecorator.java,Java,0,2,2,6,35,26,7,8,8,8,0,0,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractReferenceMap.java,Java,7,2,26,75,570,377,102,112,66,69,8,75,5,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/AbstractSortedMapDecorator.java,Java,0,2,9,17,81,64,13,16,16,16,0,4,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/CaseInsensitiveMap.java,Java,2,2,6,13,44,68,5,8,6,6,1,5,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/CompositeMap.java,Java,6,2,11,38,192,147,38,47,21,21,14,33,6,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/ConcurrentReferenceHashMap.java,Java,24,2,37,129,1097,777,158,232,123,129,37,241,8,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/DefaultedMap.java,Java,6,2,12,14,54,104,10,7,7,7,0,6,2,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/EntrySetToMapIteratorAdapter.java,Java,0,1,6,7,51,27,7,10,9,9,0,4,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/FixedSizeMap.java,Java,3,2,14,14,78,64,8,14,11,11,1,5,4,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/FixedSizeSortedMap.java,Java,4,2,16,18,90,72,13,17,15,15,0,2,3,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
src/main/java/org/apache/commons/collections4/map/Flat3Map.java,Java,5,2,39,123,933,315,147,186,59,62,3,178,5,commons-collections,https://github.com/apache/commons-collections.git,8ee475dcc3358dda4364159188ee66c060cfc659,8ee475dcc3358dda4364159188ee66c060cfc659,Update Apache License URL to HTTPS  See https://www.apache.org/legal/src-headers.html,0
